id,name,Comarca,Abreviatura comarca,Província,Longitud,Latitud
34091717160,Sant Feliu de Guíxols,Baix Empordà,BEM,Girona,3.028398912,41.780447696
34091717161,Sant Feliu de Pallerols,Garrotxa,GAX,Girona,2.50747617,42.075439195
34091717162,Sant Ferriol,Garrotxa,GAX,Girona,2.71434161,42.194538263
34091717163,Sant Gregori,Gironès,GIR,Girona,2.759594318,41.990325643
34091717217,Viladamat,Alt Empordà,AEM,Girona,3.073817047,42.132750844
34091717164,Sant Hilari Sacalm,Selva,SEL,Girona,2.508315363,41.878843924
34091717180,Santa Coloma de Farners,Selva,SEL,Girona,2.662775243,41.861495834
34092525016,Alguaire,Segrià,SGR,Lleida,0.583741122,41.736183765
34091717183,Sant Aniol de Finestres,Garrotxa,GAX,Girona,2.614430985,42.062860322
34091717186,Sarrià de Ter,Gironès,GIR,Girona,2.825219512,42.017092751
34091717194,Susqueda,Selva,SEL,Girona,2.546874149,42.014140384
34091717233,Vilobí d'Onyar,Selva,SEL,Girona,2.742918474,41.88837663
34091717193,Sils,Selva,SEL,Girona,2.744337729,41.808583014
34091717203,Ultramort,Baix Empordà,BEM,Girona,3.034511785,42.036642729
34091717195,La Tallada d'Empordà,Baix Empordà,BEM,Girona,3.054785975,42.079641195
34091717196,Terrades,Alt Empordà,AEM,Girona,2.839005502,42.310105669
34091717197,Torrent,Baix Empordà,BEM,Girona,3.127563835,41.951913634
34091717198,Torroella de Fluvià,Alt Empordà,AEM,Girona,3.040533504,42.175269001
34091717201,Toses,Ripollès,RIP,Girona,2.016964383,42.321745481
34091717206,Urús,Cerdanya,CER,Girona,1.852098708,42.350634393
34091717209,Vall-llobrega,Baix Empordà,BEM,Girona,3.126951014,41.88053534
34091717210,Ventalló,Alt Empordà,AEM,Girona,3.026900742,42.149370605
34091717221,Vilafant,Alt Empordà,AEM,Girona,2.937795096,42.246633446
34091717213,Vidreres,Selva,SEL,Girona,2.780328583,41.789671144
34091717222,Vilaür,Alt Empordà,AEM,Girona,2.953885017,42.143537642
34092525033,Artesa de Lleida,Segrià,SGR,Lleida,0.703394598,41.551742575
34091717215,Vilablareix,Gironès,GIR,Girona,2.794042045,41.952774393
34092525027,Anglesola,Urgell,URG,Lleida,1.081418917,41.658996965
34091717223,Vilajuïga,Alt Empordà,AEM,Girona,3.094145391,42.327452601
34091717228,Vilanant,Alt Empordà,AEM,Girona,2.889153626,42.255001639
34091717220,Viladrau,Osona,OSO,Girona,2.38994519,41.847690592
34091717224,Vilallonga de Ter,Ripollès,RIP,Girona,2.312432131,42.331670299
34091717234,Biure,Alt Empordà,AEM,Girona,2.895078275,42.338090056
34091717902,Forallac,Baix Empordà,BEM,Girona,3.055092224,41.959744518
34092525001,Abella de la Conca,Pallars Jussà,PJU,Lleida,1.091706045,42.161287097
34092525005,Alàs i Cerc,Alt Urgell,AUR,Lleida,1.508172662,42.35162992
34092525003,Agramunt,Urgell,URG,Lleida,1.098635444,41.786969835
34092525007,Albatàrrec,Segrià,SGR,Lleida,0.605376149,41.573078617
34092525010,Alcanó,Segrià,SGR,Lleida,0.617145104,41.480448923
34092525011,Alcarràs,Segrià,SGR,Lleida,0.524318402,41.562873616
34092525020,Almatret,Segrià,SGR,Lleida,0.42358212,41.305565568
34092525014,Alfés,Segrià,SGR,Lleida,0.619339111,41.521417722
34092525022,Alòs de Balaguer,Noguera,NOG,Lleida,0.960531325,41.912589323
34092525023,Alpicat,Segrià,SGR,Lleida,0.55507915,41.666360775
34092525030,El Pont de Bar,Alt Urgell,AUR,Lleida,1.605152752,42.372213008
34092525031,Arres,Val d'Aran,VAR,Lleida,0.711147895,42.754979774
34092525086,Esterri d'Àneu,Pallars Sobirà,PSO,Lleida,1.123235174,42.628297816
34092525035,La Sentiu de Sió,Noguera,NOG,Lleida,0.877706518,41.805316871
34092525038,Aitona,Segrià,SGR,Lleida,0.458983454,41.494610388
34092525050,Bellpuig,Urgell,URG,Lleida,1.012110106,41.625654517
34092525037,Les Avellanes i Santa Linya,Noguera,NOG,Lleida,0.764299568,41.908109621
34092525047,Bellcaire d'Urgell,Noguera,NOG,Lleida,0.905573979,41.759238896
34092525039,Baix Pallars,Pallars Sobirà,PSO,Lleida,1.064357054,42.32360869
34092525040,Balaguer,Noguera,NOG,Lleida,0.804588928,41.789718661
34092525087,Esterri de Cardós,Pallars Sobirà,PSO,Lleida,1.262041281,42.592214719
34092525044,Bassella,Alt Urgell,AUR,Lleida,1.294293646,42.00590676
34092525046,Belianes,Urgell,URG,Lleida,1.017397869,41.56159093
34092525059,Bossòst,Val d'Aran,VAR,Lleida,0.691705542,42.783541931
34092525079,Cubells,Noguera,NOG,Lleida,0.95713334,41.852745537
34092525051,Bellver de Cerdanya,Cerdanya,CER,Lleida,1.774387211,42.37073001
34092525052,Bellvís,Pla d'Urgell,PUR,Lleida,0.817527266,41.672203636
34092525053,Benavent de Segrià,Segrià,SGR,Lleida,0.634522237,41.694451633
34092525057,Es Bòrdes,Val d'Aran,VAR,Lleida,0.719236909,42.738039379
34092525060,Cabanabona,Noguera,NOG,Lleida,1.217309912,41.851583775
34092525061,Cabó,Alt Urgell,AUR,Lleida,1.246936817,42.238864544
34092525063,Canejan,Val d'Aran,VAR,Lleida,0.738490358,42.838367921
34092525064,Castellar de la Ribera,Solsonès,SOL,Lleida,1.415558053,42.022652543
34092525075,Clariana de Cardener,Solsonès,SOL,Lleida,1.624774181,41.933915092
34092525102,La Granja d'Escarp,Segrià,SGR,Lleida,0.352158006,41.41837797
34092525077,Coll de Nargó,Alt Urgell,AUR,Lleida,1.315645723,42.173519574
34092525085,Estaràs,Segarra,SGA,Lleida,1.378411547,41.691960754
34092525094,Foradada,Noguera,NOG,Lleida,1.012813872,41.877156845
34092525081,L'Espluga Calba,Garrigues,GAR,Lleida,1.004775522,41.494915263
34092525082,Espot,Pallars Sobirà,PSO,Lleida,1.089974016,42.575409277
34092525093,Fondarella,Pla d'Urgell,PUR,Lleida,0.873515184,41.634642479
34092525088,Estamariu,Alt Urgell,AUR,Lleida,1.522838904,42.373433749
34092525104,Granyena de Segarra,Segarra,SGA,Lleida,1.246309237,41.623578532
34092525137,Mollerussa,Pla d'Urgell,PUR,Lleida,0.894030377,41.629810691
34092525089,Farrera,Pallars Sobirà,PSO,Lleida,1.271152918,42.504999611
34092525103,Granyanella,Segarra,SGA,Lleida,1.228114284,41.666441772
34092525109,Guimerà,Urgell,URG,Lleida,1.183629776,41.564205097
34092525098,Gavet de la Conca,Pallars Jussà,PJU,Lleida,0.920462441,42.123187991
34092525110,Guissona,Segarra,SGA,Lleida,1.288303003,41.784648383
34092525112,Ivars de Noguera,Noguera,NOG,Lleida,0.58584905,41.850336833
34092525174,La Portella,Segrià,SGR,Lleida,0.639175932,41.739635922
34092525122,Linyola,Pla d'Urgell,PUR,Lleida,0.904373528,41.710413416
34092525125,Llardecans,Segrià,SGR,Lleida,0.550502483,41.374094929
34092525115,Isona i Conca Dellà,Pallars Jussà,PJU,Lleida,1.043875564,42.116968562
34092525126,Llavorsí,Pallars Sobirà,PSO,Lleida,1.208870332,42.497460192
34092525194,Sant Ramon,Segarra,SGA,Lleida,1.358975924,41.724610291
34092525133,Maials,Segrià,SGR,Lleida,0.504199067,41.364881953
34092525128,Llimiana,Pallars Jussà,PJU,Lleida,0.916202262,42.075144065
34092525157,Ossó de Sió,Urgell,URG,Lleida,1.159428883,41.754635815
34092525138,Montgai,Noguera,NOG,Lleida,0.961368967,41.799907977
34092525129,Llobera,Solsonès,SOL,Lleida,1.463218405,41.92241632
34092525135,Miralcamp,Pla d'Urgell,PUR,Lleida,0.88020209,41.604594086
34092525139,Montellà i Martinet,Cerdanya,CER,Lleida,1.695252157,42.360120314
34092525149,Oliana,Alt Urgell,AUR,Lleida,1.31194814,42.066158092
34092525140,Montferrer i Castellbò,Alt Urgell,AUR,Lleida,1.428016981,42.341270894
34092525141,Montoliu de Segarra,Segarra,SGA,Lleida,1.269958038,41.590269396
34092525142,Montoliu de Lleida,Segrià,SGR,Lleida,0.588368512,41.560150818
34092525148,Odèn,Solsonès,SOL,Lleida,1.387099236,42.133623075
34092525154,Els Omells de na Gaia,Urgell,URG,Lleida,1.07510478,41.500680291
34092525193,Sant Llorenç de Morunys,Solsonès,SOL,Lleida,1.590910882,42.137245579
34092525158,El Palau d'Anglesola,Pla d'Urgell,PUR,Lleida,0.880824357,41.651646425
34092525150,Oliola,Noguera,NOG,Lleida,1.174256928,41.875964176
34092525155,Organyà,Alt Urgell,AUR,Lleida,1.327366452,42.210716993
34092525152,Les Oluges,Segarra,SGA,Lleida,1.320031043,41.696769509
34092525156,Os de Balaguer,Noguera,NOG,Lleida,0.718450186,41.870726394
34092525170,Bellaguarda,Garrigues,GAR,Lleida,0.738299645,41.336780814
34092525171,La Pobla de Segur,Pallars Jussà,PJU,Lleida,0.969082431,42.249955624
34092525164,Penelles,Noguera,NOG,Lleida,0.965598414,41.757972443
34092525165,Peramola,Alt Urgell,AUR,Lleida,1.267448373,42.057137291
34092525161,Conca de Dalt,Pallars Jussà,PJU,Lleida,0.971426812,42.244784653
34092525163,La Coma i la Pedra,Solsonès,SOL,Lleida,1.589798104,42.175919911
34092525167,Pinós,Solsonès,SOL,Lleida,1.541994622,41.827370473
34092525168,El Poal,Pla d'Urgell,PUR,Lleida,0.856863782,41.678379594
34092525172,Ponts,Noguera,NOG,Lleida,1.186369339,41.915333923
34092525176,Preixana,Urgell,URG,Lleida,1.03860185,41.606901506
34092525225,Tornabous,Urgell,URG,Lleida,1.05285368,41.701532493
34092525179,Prullans,Cerdanya,CER,Lleida,1.736184762,42.379135307
34092525181,Puigverd d'Agramunt,Urgell,URG,Lleida,1.12164226,41.777805619
34092525173,El Pont de Suert,Alta Ribagorça,ARI,Lleida,0.740819954,42.407731665
34094343143,Savallà del Comtat,Conca de Barberà,CBA,Tarragona,1.299624351,41.543127962
34092525183,Rialp,Pallars Sobirà,PSO,Lleida,1.135992931,42.443985096
34092525211,Sudanell,Segrià,SGR,Lleida,0.56712494,41.557691349
34092525200,Sarroca de Lleida,Segrià,SGR,Lleida,0.561683506,41.459129275
34092525186,Riner,Solsonès,SOL,Lleida,1.524576147,41.914637766
34092525185,Ribera d'Urgellet,Alt Urgell,AUR,Lleida,1.382781138,42.312688366
34092525189,Rosselló,Segrià,SGR,Lleida,0.596023748,41.695794873
34092525191,Sanaüja,Segarra,SGA,Lleida,1.309506069,41.875780212
34092525212,Sunyer,Segrià,SGR,Lleida,0.59254954,41.522825048
34092525221,Tírvia,Pallars Sobirà,PSO,Lleida,1.242875431,42.51515105
34092525210,Soses,Segrià,SGR,Lleida,0.487312034,41.5329964
34092525192,Sant Guim de Freixenet,Segarra,SGA,Lleida,1.418867212,41.655776665
34092525196,Sant Esteve de la Sarga,Pallars Jussà,PJU,Lleida,0.763893912,42.079585796
34094343031,Les Borges del Camp,Baix Camp,BCA,Tarragona,1.019587184,41.172030081
34092525202,Senterada,Pallars Jussà,PJU,Lleida,0.936534555,42.3246735
34092525222,Tiurana,Noguera,NOG,Lleida,1.256157847,41.97501877
34092525231,Torrelameu,Noguera,NOG,Lleida,0.702979521,41.704061818
34092525201,Sarroca de Bellera,Pallars Jussà,PJU,Lleida,0.881107541,42.359768042
34092525203,La Seu d'Urgell,Alt Urgell,AUR,Lleida,1.462430747,42.358097618
34092525204,Seròs,Segrià,SGR,Lleida,0.411037646,41.463867203
34092525205,Sidamon,Pla d'Urgell,PUR,Lleida,0.832211886,41.628608802
34092525206,El Soleràs,Garrigues,GAR,Lleida,0.68162869,41.414093772
34092525207,Solsona,Solsonès,SOL,Lleida,1.517179245,41.99466233
34094343029,Blancafort,Conca de Barberà,CBA,Tarragona,1.159223964,41.437936992
34092525208,Soriguera,Pallars Sobirà,PSO,Lleida,1.161365174,42.379617558
34094343010,Alió,Alt Camp,ACA,Tarragona,1.306398395,41.295126206
34092525209,Sort,Pallars Sobirà,PSO,Lleida,1.131249289,42.4128257
34094343034,Bràfim,Alt Camp,ACA,Tarragona,1.341136631,41.268738017
34092525215,Talarn,Pallars Jussà,PJU,Lleida,0.899943075,42.185855021
34092525216,Talavera,Segarra,SGA,Lleida,1.338415635,41.581839816
34092525217,Tàrrega,Urgell,URG,Lleida,1.139054429,41.646283888
34092525219,Tarroja de Segarra,Segarra,SGA,Lleida,1.2765416,41.730486014
34092525220,Térmens,Noguera,NOG,Lleida,0.760492054,41.717606072
34092525228,Torrefarrera,Segrià,SGR,Lleida,0.607077676,41.673084375
34094343036,Cabra del Camp,Alt Camp,ACA,Tarragona,1.276657071,41.395278969
34094343021,Barberà de la Conca,Conca de Barberà,CBA,Tarragona,1.227449026,41.41081942
34092525232,Torres de Segre,Segrià,SGR,Lleida,0.512600714,41.53516991
34092525233,Torre-serona,Segrià,SGR,Lleida,0.631037175,41.672967817
34092525240,Vallfogona de Balaguer,Noguera,NOG,Lleida,0.816350796,41.75200775
34092525242,Verdú,Urgell,URG,Lleida,1.142859787,41.610585216
34092525247,Vilamòs,Val d'Aran,VAR,Lleida,0.726519814,42.747631836
34092525251,Vilanova de Segrià,Segrià,SGR,Lleida,0.618737616,41.712529134
34092525248,Vilanova de Bellpuig,Pla d'Urgell,PUR,Lleida,0.961223054,41.614793222
34092525249,Vilanova de l'Aguda,Noguera,NOG,Lleida,1.252463404,41.910864913
34094343002,Albinyana,Baix Penedès,BPE,Tarragona,1.486184747,41.245632533
34092525250,Vilanova de Meià,Noguera,NOG,Lleida,1.023470182,41.995580083
34092525252,Vila-sana,Pla d'Urgell,PUR,Lleida,0.927470734,41.663553804
34092525901,Vall de Cardós,Pallars Sobirà,PSO,Lleida,1.227640857,42.563615121
34092525904,Castell de Mur,Pallars Jussà,PJU,Lleida,0.87642989,42.091658253
34094343033,Botarell,Baix Camp,BCA,Tarragona,0.988701528,41.136188139
34092525905,Ribera d'Ondara,Segarra,SGA,Lleida,1.341908077,41.627717076
34094343032,Bot,Terra Alta,TAL,Tarragona,0.384843145,41.008964518
34092525906,Les Valls d'Aguilar,Alt Urgell,AUR,Lleida,1.341832868,42.293959661
34092525908,Fígols i Alinyà,Alt Urgell,AUR,Lleida,1.340241294,42.202729199
34092525909,La Vansa i Fórnols,Alt Urgell,AUR,Lleida,1.480451914,42.233562788
34094343006,Aldover,Baix Ebre,BEB,Tarragona,0.500003865,40.879791715
34092525910,Josa i Tuixén,Alt Urgell,AUR,Lleida,1.566512595,42.231225931
34092525911,Els Plans de Sió,Segarra,SGA,Lleida,1.197033473,41.761371051
34092525912,Gimenells i el Pla de la Font,Segrià,SGR,Lleida,0.389850706,41.652278878
34094343001,Aiguamúrcia,Alt Camp,ACA,Tarragona,1.363104482,41.34655112
34094343005,Alcover,Alt Camp,ACA,Tarragona,1.170205538,41.262631863
34094343007,L'Aleixar,Baix Camp,BCA,Tarragona,1.046140895,41.201640418
34094343008,Alfara de Carles,Baix Ebre,BEB,Tarragona,0.400259187,40.873757773
34094343011,Almoster,Baix Camp,BCA,Tarragona,1.113359413,41.198093095
34094343012,Altafulla,Tarragonès,TAR,Tarragona,1.376896997,41.142272974
34094343009,Alforja,Baix Camp,BCA,Tarragona,0.975275129,41.210454848
34094343016,L'Arboç,Baix Penedès,BPE,Tarragona,1.603603923,41.267502585
34094343026,Benissanet,Ribera d'Ebre,REB,Tarragona,0.635144854,41.056672313
34094343015,Arbolí,Baix Camp,BCA,Tarragona,0.948646721,41.241958857
34094343017,L'Argentera,Baix Camp,BCA,Tarragona,0.909320776,41.137218897
34094343018,Arnes,Terra Alta,TAL,Tarragona,0.260519691,40.910152571
34094343019,Ascó,Ribera d'Ebre,REB,Tarragona,0.567111344,41.180901343
34094343020,Banyeres del Penedès,Baix Penedès,BPE,Tarragona,1.580800344,41.27936622
34094343022,Batea,Terra Alta,TAL,Tarragona,0.310763867,41.094904352
34094343025,Benifallet,Baix Ebre,BEB,Tarragona,0.517981377,40.974307959
34094343027,La Bisbal de Falset,Priorat,PRI,Tarragona,0.723326471,41.280225617
34094343035,Cabacés,Priorat,PRI,Tarragona,0.733664655,41.247384835
34094343037,Calafell,Baix Penedès,BPE,Tarragona,1.568712715,41.200955461
34094343059,Figuerola del Camp,Alt Camp,ACA,Tarragona,1.26531658,41.371915239
34094343039,Capafonts,Baix Camp,BCA,Tarragona,1.027284083,41.2955744
34094343061,Forès,Conca de Barberà,CBA,Tarragona,1.235491145,41.493364525
34094343040,Capçanes,Priorat,PRI,Tarragona,0.78130284,41.10014659
34094343041,Caseres,Terra Alta,TAL,Tarragona,0.25057195,41.038568573
34094343042,Castellvell del Camp,Baix Camp,BCA,Tarragona,1.096907219,41.180553391
34094343043,El Catllar,Tarragonès,TAR,Tarragona,1.326137929,41.175478077
34094343045,Colldejou,Baix Camp,BCA,Tarragona,0.888307781,41.100058321
34094343050,Creixell,Tarragonès,TAR,Tarragona,1.440627272,41.167739325
34094343046,Conesa,Conca de Barberà,CBA,Tarragona,1.291294091,41.518605353
34094343047,Constantí,Tarragonès,TAR,Tarragona,1.213727473,41.153087277
34094343048,Corbera d'Ebre,Terra Alta,TAL,Tarragona,0.47815365,41.077729157
34094343062,Freginals,Montsià,MON,Tarragona,0.519922755,40.671895906
34094343052,Xerta,Baix Ebre,BEB,Tarragona,0.490652464,40.906816761
34094343049,Cornudella de Montsant,Priorat,PRI,Tarragona,0.904950072,41.26504071
34094343057,La Febró,Baix Camp,BCA,Tarragona,1.003933683,41.277220742
34094343053,Duesaigües,Baix Camp,BCA,Tarragona,0.930692032,41.146053259
34094343051,Cunit,Baix Penedès,BPE,Tarragona,1.634836815,41.198093014
34094343058,La Figuera,Priorat,PRI,Tarragona,0.732035727,41.216519185
34094343063,La Galera,Montsià,MON,Tarragona,0.463731007,40.681556137
34094343054,L'Espluga de Francolí,Conca de Barberà,CBA,Tarragona,1.104490009,41.396371031
34094343055,Falset,Priorat,PRI,Tarragona,0.820118665,41.146184992
34094343088,Montbrió del Camp,Baix Camp,BCA,Tarragona,1.003792637,41.120681064
34094343056,La Fatarella,Terra Alta,TAL,Tarragona,0.473149679,41.162340268
34094343073,Llorac,Conca de Barberà,CBA,Tarragona,1.307155552,41.556506861
34094343072,El Lloar,Priorat,PRI,Tarragona,0.750961695,41.185878398
34094343064,Gandesa,Terra Alta,TAL,Tarragona,0.439107295,41.052083416
34094343065,Garcia,Ribera d'Ebre,REB,Tarragona,0.648705737,41.136676727
34094343066,Els Garidells,Alt Camp,ACA,Tarragona,1.247606439,41.207264707
34094343067,Ginestar,Ribera d'Ebre,REB,Tarragona,0.633663591,41.041814811
34094343068,Godall,Montsià,MON,Tarragona,0.468609637,40.655582407
34094343074,Llorenç del Penedès,Baix Penedès,BPE,Tarragona,1.552917107,41.282935118
34094343094,Móra la Nova,Ribera d'Ebre,REB,Tarragona,0.650840627,41.100142386
34094343069,Gratallops,Priorat,PRI,Tarragona,0.777456951,41.193638209
34094343070,Els Guiamets,Priorat,PRI,Tarragona,0.752965188,41.101849105
34094343071,Horta de Sant Joan,Terra Alta,TAL,Tarragona,0.31686019,40.953830826
34094343075,Margalef,Priorat,PRI,Tarragona,0.754172771,41.284489964
34094343076,Marçà,Priorat,PRI,Tarragona,0.803144969,41.126788575
34094343077,Mas de Barberans,Montsià,MON,Tarragona,0.37387819,40.735666751
34094343133,Roquetes,Baix Ebre,BEB,Tarragona,0.503011157,40.818382488
34094343138,Santa Bàrbara,Montsià,MON,Tarragona,0.492828019,40.714344487
34094343139,Santa Coloma de Queralt,Conca de Barberà,CBA,Tarragona,1.38330159,41.532383035
34094343141,Pontils,Conca de Barberà,CBA,Tarragona,1.387396068,41.477524726
34094343142,Sarral,Conca de Barberà,CBA,Tarragona,1.248772104,41.444102104
34094343152,La Torre de l'Espanyol,Ribera d'Ebre,REB,Tarragona,0.624788569,41.191385396
34094343145,La Selva del Camp,Baix Camp,BCA,Tarragona,1.136882482,41.215154226
34094343147,Solivella,Conca de Barberà,CBA,Tarragona,1.177765474,41.455904289
34094343149,Tivenys,Baix Ebre,BEB,Tarragona,0.512315345,40.907529934
34094343151,La Torre de Fontaubella,Priorat,PRI,Tarragona,0.864236158,41.124421196
34094343153,Torredembarra,Tarragonès,TAR,Tarragona,1.396064236,41.146065786
34094343166,Vilallonga del Camp,Tarragonès,TAR,Tarragona,1.205916871,41.21136969
34094343154,Torroja del Priorat,Priorat,PRI,Tarragona,0.810210307,41.213554992
34094343167,Vilanova d'Escornalbou,Baix Camp,BCA,Tarragona,0.936622714,41.112967137
34094343156,Ulldecona,Montsià,MON,Tarragona,0.448797887,40.598042993
34094343157,Ulldemolins,Priorat,PRI,Tarragona,0.876332184,41.322383668
34094343158,Vallclara,Conca de Barberà,CBA,Tarragona,0.982069891,41.377204716
34094343159,Vallfogona de Riucorb,Conca de Barberà,CBA,Tarragona,1.236228855,41.563096739
34094343161,Valls,Alt Camp,ACA,Tarragona,1.247623975,41.284304819
34094343162,Vandellòs i l'Hospitalet de l'Infant,Baix Camp,BCA,Tarragona,0.831528354,41.019924424
34094343164,Vespella de Gaià,Tarragonès,TAR,Tarragona,1.362829038,41.195539112
34094343163,El Vendrell,Baix Penedès,BPE,Tarragona,1.53509551,41.220122319
34094343165,Vilabella,Alt Camp,ACA,Tarragona,1.329909008,41.246753499
34094343173,La Vilella Alta,Priorat,PRI,Tarragona,0.781334275,41.22464309
34094343903,Camarles,Baix Ebre,BEB,Tarragona,0.671407425,40.771913716
34094343177,Vinebre,Ribera d'Ebre,REB,Tarragona,0.590646848,41.184233762
34094343175,Vilalba dels Arcs,Terra Alta,TAL,Tarragona,0.410194282,41.121123276
34094343902,Sant Jaume d'Enveja,Montsià,MON,Tarragona,0.717018049,40.705040026
34094343904,L'Aldea,Baix Ebre,BEB,Tarragona,0.620293809,40.745894216
34101212033,Cabanes,Alt Empordà,AEM,Girona,2.978060207,42.307207727
34104646244,Torrent,Baix Empordà,BEM,Girona,3.127563835,41.951913634
